hotel_id,name,amenities,stars,country,city,price,review_score,continent
1576591,EcoSignature Suite,"[""Free Wifi"",""Free parking"",""Beachfront"",""Non-smoking rooms"",""Facilities for disabled guests"",""Private beach area"",""Free Wifi"",""Free parking"",""Beachfront"",""Non-smoking rooms"",""Facilities for disabled guests"",""Private beach area""]",2,Nigeria,Ikorodu,113.26,9.405,Africa
6000689,Romantic Ocean View Villa with Private Pool VI,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",5,Virgin Islands (USA),St. Thomas,125.84,8.36,North America
1573780,Madaba Hotel,"[""Free parking"",""Free Wifi"",""Family rooms"",""2 restaurants"",""Non-smoking rooms"",""Room service"",""Bar"",""Private beach area"",""Breakfast"",""Free parking"",""Free Wifi"",""Family rooms"",""2 restaurants"",""Non-smoking rooms"",""Room service"",""Bar"",""Private beach area"",""Breakfast""]",2,Jordan,Madaba,167.75,8.279,Asia
1527305,Sonnenhof Jury,"['air conditioning', 'bar/lounge', 'free high speed internet (wifi)', 'free parking', 'golf course', 'non-smoking hotel', 'non-smoking rooms', 'outdoor pool', 'pool', 'public wifi', 'restaurant', 'suites']",2,Austria,Hermagor,145.06,7.511,Europe
5609728,Aqua Club Elatis,"['accessible rooms', 'air conditioning', 'banquet room', 'breakfast included', 'business centre with internet access', 'conference facilities', 'dry cleaning', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'golf course', 'heated pool', 'hot tub', 'indoor pool', 'kitchenette', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'public wifi', 'refrigerator in room', 'self-serve laundry', 'suites', 'tennis court', 'wheelchair access']",5,Romania,Avrig,132.25,9.084,Europe
1651757,Great Chiangmai Hostel,"[""Free parking"",""Non-smoking rooms"",""Facilities for disabled guests"",""Free Wifi"",""Family rooms"",""Free parking"",""Non-smoking rooms"",""Facilities for disabled guests"",""Free Wifi"",""Family rooms""]",2,Thailand,Chiang Mai,99.11,9.541,Asia
5135374,A&S Hostel 9,"[""Free parking"",""Free Wifi"",""Family rooms"",""Free parking"",""Free Wifi"",""Family rooms""]",2,Germany,Bonn,144.41,9.224,Europe
1746353,Hotel Fontaine Campini,"[""Free parking"",""Free Wifi"",""Family rooms"",""Terrace"",""Free parking"",""Free Wifi"",""Family rooms"",""Terrace""]",5,Morocco,Fes,121.9,8.477,Africa
1473485,Hamilton Town and Country Motel,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",2,New Zealand,Tamahere,100.62,8.241,Oceania
1709514,Seaview Place Bed & Breakfast,"[""Swimming pool"",""Free Wifi"",""Free parking"",""Swimming pool"",""Free Wifi"",""Free parking""]",5,South Africa,East London,97.28,8.291,Africa
1544846,Saint Paul Villa,"[""Free Wifi"",""Non-smoking rooms"",""Family rooms"",""Free Wifi"",""Non-smoking rooms"",""Family rooms""]",2,Taiwan,Yuchi Township,152.7,9.501,Asia
5595952,Palmas del Mar,"['accessible rooms', 'air conditioning', 'banquet room', 'breakfast available', 'business centre with internet access', 'conference facilities', 'dry cleaning', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking rooms', 'pool', 'refrigerator in room', 'restaurant', 'room service', 'sauna', 'wheelchair access']",5,Argentina,Pinamar,134.9,8.949,South America
6100984,Coral Point,"['air conditioning', 'bar/lounge', 'breakfast included', 'dry cleaning', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'indoor pool', 'kitchenette', 'meeting rooms', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'public wifi', 'refrigerator in room', 'restaurant', 'room service', 'smoking rooms available', 'suites', 'wheelchair access']",3,Bahamas,Governor's Harbour,130.55,8.834,North America
1240294,Hotel Sevlievo Plaza,"[""Outdoor swimming pool"",""Free parking"",""Terrace"",""BBQ facilities"",""Outdoor swimming pool"",""Free parking"",""Terrace"",""BBQ facilities""]",4,Bulgaria,Bulgaria,124.98,8.563,Europe
1395602,Hotel De Swaen,"[""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Airport shuttle"",""Family rooms"",""Fitness center"",""Non-smoking rooms"",""Restaurant"",""Room service"",""24-hour front desk"",""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Airport shuttle"",""Family rooms"",""Fitness center"",""Non-smoking rooms"",""Restaurant"",""Room service"",""24-hour front desk""]",3,Belgium,Herentals,174.74,8.265,Europe
1694255,Downtown Pachuca,"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",2,Mexico,Pachuca de Soto,152.7,9.501,North America
1482077,Hotel Oasis Tafilalet,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",3,Morocco,Fes,119.32,8.417,Africa
1790578,Lazy Beach House,"[""Non-smoking rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Free parking"",""Free Wifi""]",3,Tanzania,Kiwengwa Beach,152.7,9.501,Africa
1053363,Hotel Caravelle,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",3,Virgin Islands (USA),Saint Croix,183.47,8.444,North America
1229134,Bocas del Mar,"[""Free Wifi"",""Free parking"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""24-hour front desk"",""Heating"",""Free Wifi"",""Free parking"",""Family rooms"",""Airport shuttle"",""Non-smoking rooms"",""24-hour front desk"",""Heating""]",4,Panama,Boca Chica,142.27,9.132,North America
5644832,Marsallis Elegance Flat,"[""Family rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Family rooms"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",5,Brazil,Natal,99.65,9.624,South America
1627651,PAMA Hotel,"[""Non-smoking rooms"",""Restaurant"",""Free Wifi"",""Room service"",""Free parking"",""Family rooms"",""Bar"",""Breakfast"",""Non-smoking rooms"",""Restaurant"",""Free Wifi"",""Room service"",""Free parking"",""Family rooms"",""Bar"",""Breakfast""]",3,Cambodia,Kampong Chhnang,172.61,7.986,Asia
1818692,Madiha Surf 01,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Facilities for disabled guests"",""Family rooms"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Facilities for disabled guests"",""Family rooms""]",5,Sri Lanka,Matara,152.74,5.68,Asia
5883052,Habitat Apartments,"[""Free parking"",""Fast free Wifi 85 Mbps)"",""Family rooms"",""Airport shuttle (free)"",""Non-smoking rooms"",""Tea/Coffee Maker in All Rooms"",""Free parking"",""Fast free Wifi 85 Mbps)"",""Family rooms"",""Airport shuttle (free)"",""Non-smoking rooms"",""Tea/Coffee Maker in All Rooms""]",5,St Lucia,Rodney Bay,113.26,9.216,North America
1249187,Wyndham Executivo Culiacan,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms""]",3,Mexico,Culiacan,93.62,9.344,North America
1170182,Casa Traiana,"['air conditioning', 'free high speed internet (wifi)', 'free parking', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'wheelchair access']",3,Romania,Alba Iulia,133.54,9.008,Europe
1627188,Dar Aymane,"[""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Airport shuttle"",""Free Wifi"",""Free parking"",""Non-smoking rooms"",""Airport shuttle""]",5,Morocco,Asni,143.94,8.494,Africa
1364357,Hotel Brío Inn,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",2,Mexico,Ciudad Victoria,176.06,8.338,North America
6150024,Cozy Apartment in Westendorf With Sauna,"['accessible rooms', 'airport transportation', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'laundry service', 'meeting rooms', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'restaurant', 'shuttle bus service']",3,Austria,Westendorf,114.98,7.355,Europe
1503989,b_smart Hotel,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",4,Liechtenstein,Liechtenstein,167.38,8.305,Europe
5359885,Hof van Aken Schuur 2,"[""Free Wifi"",""Free parking"",""Family rooms"",""Free Wifi"",""Free parking"",""Family rooms""]",3,Belgium,Liege,98.08,9.649,Europe
1563441,Konstantinos Hotel & Apartments I,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",5,Greece,Perigiali,116.06,7.777,Europe
1594512,La Peregrina Bed & Breakfast,"[""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Terrace"",""Free parking"",""Free Wifi"",""Family rooms"",""Non-smoking rooms"",""Terrace""]",2,Ecuador,Puerto Ayora,93.08,8.116,South America
1436322,Kobvar Hotel,"['accessible rooms', 'air conditioning', 'breakfast available', 'breakfast included', 'business centre with internet access', 'dry cleaning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'meeting rooms', 'microwave', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'public wifi', 'refrigerator in room', 'wheelchair access']",5,Belarus,Kobryn,152.22,7.966,Europe
1787692,B&B Woodhouse,"[""Non-smoking rooms"",""Airport shuttle"",""Free parking"",""Family rooms"",""Bar"",""Breakfast"",""Non-smoking rooms"",""Airport shuttle"",""Free parking"",""Family rooms"",""Bar"",""Breakfast""]",3,Slovenia,Radovljica,142.53,9.019,Europe
6123180,Smartflats Ghent Central,"[""Free Wifi"",""Non-smoking rooms"",""Free Wifi"",""Non-smoking rooms""]",4,Belgium,Ghent,93.64,9.627,Europe
5224062,Hotel Strandvejen Rooms 6,"[""Non-smoking rooms"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free parking"",""Family rooms""]",5,Denmark,Skagen,117.07,8.645,Europe
5898787,Pretty And Independent Apartment Located In Tunis City,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Breakfast"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Breakfast""]",5,Tunisia,Tunis,130.63,8.295,Africa
1436921,Vivar Hotel,"['air conditioning', 'babysitting', 'concierge', 'conference facilities', 'dry cleaning', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'hot tub', 'kitchenette', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'outdoor pool', 'paid internet', 'pool', 'refrigerator in room', 'sauna', 'self-serve laundry', 'shuttle bus service', 'ski-in / ski-out', 'suites', 'wheelchair access']",3,Albania,Tirana,152.12,7.993,Europe
1651009,Hotel Gran Central,"[""Free parking"",""Tea/Coffee Maker in All Rooms"",""Free parking"",""Tea/Coffee Maker in All Rooms""]",2,Guatemala,Guatemala City,158.3,8.496,North America
5595951,Beach Villas by Rincón d'Olón,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",5,Ecuador,Olon,97.28,8.201,South America
1030035,Somerset Vista Ho Chi Minh City,"[""Swimming pool"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Swimming pool"",""Free parking"",""Free Wifi"",""Non-smoking rooms""]",4,Vietnam,Ho Chi Minh City,102.96,8.174,Asia
1259726,Golden Island Hotel,"[""Free parking"",""Free Wifi"",""Beachfront"",""Terrace"",""Free parking"",""Free Wifi"",""Beachfront"",""Terrace""]",1,Hong Kong,Hong Kong,144.74,8.498,Asia
1766922,Hai Dang Hotel,"[""Free Wifi"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Airport shuttle"",""Family rooms"",""Non-smoking rooms""]",1,Vietnam,Khe Sanh,176.65,8.172,Asia
5974451,Okapika Tented & Campsite,"[""Free Wifi"",""Non-smoking rooms"",""Elevator"",""Free Wifi"",""Non-smoking rooms"",""Elevator""]",5,Namibia,Ruacana,91.66,9.24,Africa
5764135,Apartment On Gulf,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",5,United States,"Indian Shores,   Florida",124.6,9.289,North America
1440396,Island Club,"[""Free Wifi"",""Airport shuttle"",""Non-smoking rooms"",""Room service"",""Family rooms"",""Restaurant"",""Free parking"",""Bar"",""Breakfast"",""Free Wifi"",""Airport shuttle"",""Non-smoking rooms"",""Room service"",""Family rooms"",""Restaurant"",""Free parking"",""Bar"",""Breakfast""]",5,Turks & Caicos Islan,Providenciales,147.7,8.89,North America
1438137,Gran Colonial Riviera,"[""Free Wifi"",""Air conditioning"",""Free Wifi"",""Air conditioning""]",3,Uruguay,Piriapolis,98.22,9.633,South America
1579227,Hotel La Rocca,"['free parking', 'golf course', 'microwave', 'pets allowed ( dog / pet friendly )', 'refrigerator in room']",2,San Marino,San Marino,173.43,8.212,Europe
5605176,Mchangani Guest House,"[""Free parking"",""Free Wifi"",""Free parking"",""Free Wifi""]",2,Tanzania,Zanzibar City,98.22,9.633,Africa
1290785,Ayres de Palermo,"['air conditioning', 'free high speed internet (wifi)', 'kitchenette', 'non-smoking hotel', 'non-smoking rooms', 'public wifi', 'refrigerator in room', 'smoking rooms available']",4,Argentina,Buenos Aires,142.79,9.076,South America
1266683,Kicheche Mara Camp All inclusive,"[""Outdoor swimming pool"",""Free parking"",""Terrace"",""BBQ facilities"",""Outdoor swimming pool"",""Free parking"",""Terrace"",""BBQ facilities""]",3,Kenya,Masai Mara,103.39,8.378,Africa
1734187,Hotel Jogja,"[""Swimming pool"",""Free Wifi"",""Swimming pool"",""Free Wifi""]",5,Indonesia,Bukittinggi,166.53,8.139,Asia
1253746,Mandara Rosen,"[""Free parking"",""Free Wifi"",""Family rooms"",""Terrace"",""Free parking"",""Free Wifi"",""Family rooms"",""Terrace""]",4,Sri Lanka,Kataragama,142.53,5.745,Asia
1197192,Radisson Blu Uppsala,"[""Private Parking"",""Free Wifi"",""Family rooms"",""Private Parking"",""Free Wifi"",""Family rooms""]",4,Sweden,Uppsala,104.33,9.603,Europe
1451086,La Dauphine Estate,"[""Swimming pool"",""Free Wifi"",""Air conditioning"",""Swimming pool"",""Free Wifi"",""Air conditioning""]",3,St Lucia,Soufriere,112.17,9.52,North America
5728899,Guest House Major,"[""Free Wifi"",""Non-smoking rooms"",""Airport shuttle"",""Free Wifi"",""Non-smoking rooms"",""Airport shuttle""]",5,Serbia,Arandelovac,124.9,9.465,Europe
1173274,The Bat Barn,"[""Outdoor swimming pool"",""Non-smoking rooms"",""Airport shuttle (free)"",""Fitness center"",""Free Wifi"",""Free parking"",""Family rooms"",""Outdoor swimming pool"",""Non-smoking rooms"",""Airport shuttle (free)"",""Fitness center"",""Free Wifi"",""Free parking"",""Family rooms""]",3,Hungary,Keleviz,144,8.867,Europe
1362694,Windsong on the Reef,"[""Free parking"",""Breakfast"",""Free parking"",""Breakfast""]",4,Turks & Caicos Islan,Grace Bay,104.47,9.551,North America
5476555,Sandy Toes & Salty Kisses,"[""Free Wifi"",""Fitness center"",""Free Wifi"",""Fitness center""]",3,Turks & Caicos Islan,Providenciales,91.66,9.603,North America
5395386,Hotel La Uvita,"[""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Non-smoking rooms"",""Airport shuttle"",""Family rooms"",""Outdoor swimming pool"",""Free parking"",""Free Wifi"",""Beachfront"",""Non-smoking rooms"",""Airport shuttle"",""Family rooms""]",5,Costa Rica,Limon,175.59,8.236,North America
1417860,Frigate Hotel,"['air conditioning', 'family rooms', 'free high speed internet (wifi)', 'free parking', 'non-smoking hotel']",4,Russia,Petrozavodsk,159.47,7.918,Europe
1337332,Hotel Restaurant Acacia,"[""Swimming pool"",""Free parking"",""Swimming pool"",""Free parking""]",3,Luxembourg,Luxembourg,120.41,8.626,Europe
1823409,Big Bamboo,"['banquet room', 'breakfast included', 'business centre with internet access', 'concierge', 'conference facilities', 'family rooms', 'fitness centre with gym / workout room', 'free high speed internet (wifi)', 'free parking', 'heated pool', 'hot tub', 'indoor pool', 'laundry service', 'meeting rooms', 'microwave', 'multilingual staff', 'non-smoking hotel', 'non-smoking rooms', 'pets allowed ( dog / pet friendly )', 'pool', 'self-serve laundry', 'spa', 'suites', 'wheelchair access']",4,Bahamas,Hope Town,139.33,8.678,North America
1017610,SV Business Hotel Diyarbakir,"[""Free parking"",""Free Wifi"",""Airport shuttle"",""Free parking"",""Free Wifi"",""Airport shuttle""]",4,Turkey,Diyarbakir,114.52,8.014,Asia
1211281,Tikehau Pearl Beach Resort,"[""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Bar"",""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Bar""]",4,French Polynesia,Tikehau,122.43,9.31,Oceania
5410715,Paamonim Studios,"[""Free parking"",""Non-smoking rooms"",""Terrace"",""Free parking"",""Non-smoking rooms"",""Terrace""]",5,Israel,Jerusalem,152.7,9.375,Asia
1462378,FjÆrland Fjordstue Hotel,"[""Free parking"",""Free parking""]",2,Norway,Fjaerland,117.88,8.62,Europe
1706999,Dhulikhel Boutique Hotel,"[""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Family rooms"",""Free parking"",""Non-smoking rooms"",""Free Wifi"",""Family rooms""]",3,Nepal,Dhulikhel,120.22,8.689,Asia
5925304,Etno kuca ''Nada'',"[""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator"",""Free parking"",""Free Wifi"",""Non-smoking rooms"",""Terrace"",""Elevator""]",5,Bosnia Herzegovina,Jahorina,113.68,9.106,Europe
5209170,Nommen Fishing Cottage,"[""Outdoor swimming pool"",""Free Wifi"",""Free parking"",""Outdoor swimming pool"",""Free Wifi"",""Free parking""]",5,Sweden,Vetlanda,96.77,9.608,Europe
5335473,Owl Hostel,"[""Free Wifi"",""Free Wifi""]",2,Hong Kong,Hong Kong,143.62,8.526,Asia
5581548,Divi's Jungle Bungalows,"[""Non-smoking rooms"",""Free Wifi"",""Beachfront"",""Free parking"",""Family rooms"",""Non-smoking rooms"",""Free Wifi"",""Beachfront"",""Free parking"",""Family rooms""]",3,Vanuatu,Port Vila,99.65,9.446,Oceania
